Name,Flow,Amount
DHN_BOILER_GAS,OWN_CONSTRUCTION,1
DHN_BOILER_OIL,OWN_CONSTRUCTION,2
DHN_BOILER_WOOD,OWN_CONSTRUCTION,2
DHN_COGEN_GAS,OWN_CONSTRUCTION,3
DHN_COGEN_WASTE,OWN_CONSTRUCTION,3
DHN_COGEN_WASTE_CC,OWN_CONSTRUCTION,3
DHN_COGEN_WOOD,OWN_CONSTRUCTION,3
DHN_DEEP_GEO,OWN_CONSTRUCTION,1
DHN_HP_ELEC,OWN_CONSTRUCTION,1
ETHANE_CRACKING,OWN_CONSTRUCTION,1
ETHANE_OXIDATION,OWN_CONSTRUCTION,1
ETHANE_TO_ETHYLENE,OWN_CONSTRUCTION,1
ETHYLENE_POLYMERIZATION,OWN_CONSTRUCTION,1
FOOD_PROD,OWN_CONSTRUCTION,1
FOOD_PROD_HP,OWN_CONSTRUCTION,1
FOOD_PROD_HR,OWN_CONSTRUCTION,1
FT,OWN_CONSTRUCTION,1
GASIFICATION_H2,OWN_CONSTRUCTION,2
